customer_id,first_name,last_name,email,city,region,signup_date,loyalty_tier,acquisition_channel
C011743,Casey,Rivera,casey.rivera11743@example.com,Columbus,Midwest,2022-08-26,Silver,Organic
C028262,Drew,Johnson,drew.johnson28262@example.com,Columbus,Midwest,2024-05-24,Silver,Paid Search
C016470,Parker,Chen,parker.chen16470@example.com,Nashville,South,2022-12-09,Silver,Social
C013677,Avery,Lee,avery.lee13677@example.com,Nashville,South,2024-01-07,,Retail Store
C020164,Cameron,Patel,cameron.patel20164@example.com,Detroit,Midwest,2023-01-26,Silver,Retail Store
C016786,Jordan,Turner,jordan.turner16786@example.com,Minneapolis,Midwest,2021-10-25, gold ,Organic
C029323,Riley,Lee,riley.lee29323@example.com,New York,Northeast,2025-07-31,,Paid Search
C015694,Sam,Brooks,sam.brooks15694@example.com,Los Angeles,West,2025-05-15,,Referral
C017336,Emerson,Hughes,emerson.hughes17336@example.com,Providence,Northeast,2022-02-03,,Organic
C003736,Sam,Brooks,sam.brooks3736@example.com,Dallas,South,2025-10-19,,Retail Store
C025485,Alex,Rivera,alex.rivera25485@example.com,Nashville,South,2025-11-20,,Organic
C003644,Sam,Lee,sam.lee3644@example.com,Denver,West,2024-07-11,,Social
C007199,Avery,Martinez,avery.martinez7199@example.com,Columbus,Midwest,2022-01-30,,Paid Search
C025366,Taylor,Garcia,taylor.garcia25366@example.com,Portland,West,2023-07-16,Gold,Paid Search
C024937,Morgan,Martinez,morgan.martinez24937@example.com,Phoenix,West,2024-01-21, gold ,Organic
C021306,Sam,Patel,sam.patel21306@example.com,Minneapolis,Midwest,2023-03-31,,Organic
C029366,Emerson,Patel,emerson.patel29366@example.com,Minneapolis,Midwest,2023-03-21,,Organic
C021524,Jordan,Smith,jordan.smith21524@example.com,Seattle,West,2021-02-12,,Paid Search
C021719,Alex,Kim,alex.kim21719@example.com,Austin,South,2023-11-05,Platinum,Paid Search
C001838,Emerson,Davis,emerson.davis1838@example.com,Boston,Northeast,2022-03-16,,Paid Search
C029916,Jordan,Lee,jordan.lee29916@example.com,New York,Northeast,2024-02-25,Gold,Paid Search
C010985,Casey,Davis,casey.davis10985@example.com,Providence,Northeast,2022-07-24,Gold,Social
C009304,Drew,Turner,drew.turner9304@example.com,Detroit,Midwest,2021-03-17,,Organic
C012800,Morgan,Johnson,morgan.johnson12800@example.com,Pittsburgh,Northeast,2022-05-21,,Organic
C001458,Casey,Kim,casey.kim1458@example.com,Austin,South,2025-10-15,,Retail Store
C001093,Alex,Garcia,alex.garcia1093@example.com,Nashville,South,2024-01-23,Gold,Organic
C004150,Quinn,Chen,quinn.chen4150@example.com,Los Angeles,West,2025-10-23,,Paid Search
C011009,Riley,Martinez,riley.martinez11009@example.com,Minneapolis,Midwest,2023-04-11,Silver,Social
C027069,Morgan,Kim,morgan.kim27069@example.com,Seattle,West,2021-04-03,,Retail Store
C009190,Taylor,Martinez,taylor.martinez9190@example.com,New York,Northeast,2022-09-10,,Social
C004933,Cameron,Rivera,cameron.rivera4933@example.com,Detroit,Midwest,2022-03-08,,Retail Store
C014466,Alex,Kim,alex.kim14466@example.com,New York,Northeast,2021-02-24,Silver,Social
C004557,Quinn,Chen,quinn.chen4557@example.com,Austin,South,2024-04-20,,Organic
C011489,Riley,Smith,riley.smith11489@example.com,Philadelphia,Northeast,2022-08-11,Gold,Paid Search
C012075,Drew,Davis,drew.davis12075@example.com,New York,Northeast,2023-11-16,,Paid Search
C025102,Jordan,Brooks,jordan.brooks25102@example.com,Columbus,Midwest,2024-08-26,,Organic
C016798,Sam,Adams,sam.adams16798@example.com,Charlotte,South,2021-12-12,,Retail Store
C020071,Drew,Martinez,drew.martinez20071@example.com,Minneapolis,Midwest,2022-01-06,Gold,Paid Search
C014419,Drew,Davis,drew.davis14419@example.com,Dallas,South,2023-11-09,Silver,Organic
C028246,Jordan,Kim,jordan.kim28246@example.com,Dallas,South,2021-02-22,,Organic
C025390,Taylor,Martinez,taylor.martinez25390@example.com,Philadelphia,Northeast,2023-11-24,,Paid Search
C024997,Taylor,Turner,taylor.turner24997@example.com,Dallas,South,2021-04-16,,Organic
C017279,Avery,Patel,avery.patel17279@example.com,Denver,West,2023-09-28,,Referral
C006482,Alex,Lee,alex.lee6482@example.com,Austin,South,2022-11-16,Silver,Organic
C008021,Drew,Lee,drew.lee8021@example.com,Portland,West,2021-01-27,,Organic
C009101,Cameron,Brooks,cameron.brooks9101@example.com,Seattle,West,2023-12-13,,Retail Store
C017477,Drew,Garcia,drew.garcia17477@example.com,Indianapolis,Midwest,2024-10-07,Platinum,Retail Store
C008590,Emerson,Brooks,emerson.brooks8590@example.com,Austin,South,2023-02-06,Silver,Organic
C029162,Sam,Martinez,sam.martinez29162@example.com,Austin,South,2021-08-14,Silver,Social
C024516,Riley,Chen,riley.chen24516@example.com,Phoenix,West,2023-05-07,Silver,Retail Store
C027275,Morgan,Chen,morgan.chen27275@example.com,Boston,Northeast,2022-09-28,Silver,Organic
C023873,Avery,Turner,avery.turner23873@example.com,Nashville,South,2025-08-23,,Social
C029364,Morgan,Rivera,morgan.rivera29364@example.com,Chicago,Midwest,2023-05-23,,Paid Search
C001504,Avery,Davis,avery.davis1504@example.com,,South,2023-02-04,Silver,Organic
C009937,Jordan,Brooks,jordan.brooks9937@example.com,Dallas,South,2021-11-23,Silver,Social
C010940,Emerson,Garcia,emerson.garcia10940@example.com,Austin,South,2022-05-17,Silver,Paid Search
C020295,Parker,Martinez,parker.martinez20295@example.com,Austin,South,2022-11-13,,Social
C003950,Avery,Kim,avery.kim3950@example.com,Atlanta,South,2021-06-21,,Social
C006439,Parker,Garcia,parker.garcia6439@example.com,Portland,West,2022-10-06,Silver,Organic
C013620,Parker,Smith,parker.smith13620@example.com,Nashville,South,2025-08-19,Platinum,Organic
C014304,Alex,Kim,alex.kim14304@example.com,Seattle,West,2023-09-30,Silver,Social
C022094,Sam,Turner,sam.turner22094@example.com,Dallas,South,2025-01-06,Gold,Paid Search
C015949,Cameron,Chen,cameron.chen15949@example.com,Minneapolis,Midwest,2021-01-15,,Paid Search
C028190,Avery,Kim,avery.kim28190@example.com,Minneapolis,Midwest,2023-01-18,Silver,Social
C013065,Emerson,Rivera,emerson.rivera13065@example.com,Chicago,Midwest,2021-02-18,,Paid Search
C013251,Morgan,Patel,morgan.patel13251@example.com,Phoenix,West,2024-03-14,Gold,Paid Search
C029167,Avery,Adams,avery.adams29167@example.com,Columbus,Midwest,2025-11-10,Gold,Social
C007744,Quinn,Martinez,quinn.martinez7744@example.com,Pittsburgh,Northeast,2023-07-17,,Retail Store
C026227,Jordan,Turner,jordan.turner26227@example.com,Boston,Northeast,2025-06-19,Gold,Referral
C007756,Parker,Hughes,parker.hughes7756@example.com,New York,Northeast,2024-10-03,,Organic
C001413,Sam,Brooks,sam.brooks1413@example.com,Seattle,West,2024-04-06,Silver,Social
C006529,Cameron,Johnson,cameron.johnson6529@example.com,Seattle,West,2021-03-11,,Retail Store
C001123,Cameron,Lee,cameron.lee1123@example.com,Pittsburgh,Northeast,2025-01-05,,Social
C016334,Emerson,Patel,emerson.patel16334@example.com,Atlanta,South,2025-01-01,Gold,Social
C005246,Drew,Turner,drew.turner5246@example.com,Chicago,Midwest,2025-10-30,,Organic
C012153,Parker,Patel,parker.patel12153@example.com,Pittsburgh,Northeast,2024-07-29,Gold,Paid Search
C019641,Riley,Patel,riley.patel19641@example.com,Charlotte,South,2024-06-13,,Retail Store
C025208,Drew,Johnson,drew.johnson25208@example.com,Boston,Northeast,2022-08-12,,Organic
C009434,Morgan,Brooks,morgan.brooks9434@example.com,Boston,Northeast,2022-12-28,Platinum,Retail Store
C007469,Taylor,Davis,taylor.davis7469@example.com,Detroit,Midwest,2021-04-15,,Organic
C029012,Cameron,Rivera,cameron.rivera29012@example.com,Chicago,Midwest,2023-07-16,,Retail Store
C011032,Riley,Patel,riley.patel11032@example.com,Dallas,South,2024-07-27,,Organic
C029443,Morgan,Davis,morgan.davis29443@example.com,Pittsburgh,Northeast,2022-04-11,,Organic
C007294,Emerson,Rivera,emerson.rivera7294@example.com,Seattle,West,2021-04-21,Gold,Paid Search
C012972,Alex,Garcia,alex.garcia12972@example.com,New York,Northeast,2022-05-14,,Retail Store
C005347,Avery,Rivera,avery.rivera5347@example.com,Charlotte,South,2025-03-23,Silver,Retail Store
C014471,Alex,Martinez,alex.martinez14471@example.com,Pittsburgh,Northeast,2023-12-31,Gold,Social
C028812,Parker,Hughes,parker.hughes28812@example.com,Chicago,Midwest,2021-05-13,Platinum,Organic
C015963,Kai,Brooks,kai.brooks15963@example.com,New York,Northeast,2024-09-18,,Organic
C024275,Jordan,Martinez,jordan.martinez24275@example.com,Austin,South,2025-08-26,Gold,Organic
C021150,Kai,Patel,kai.patel21150@example.com,Seattle,West,2021-08-12,Gold,Paid Search
C010864,Parker,Johnson,parker.johnson10864@example.com,,Northeast,2024-08-30,,Paid Search
C017755,Kai,Johnson,kai.johnson17755@example.com,Phoenix,West,2021-12-22,,Referral
C004485,Jordan,Chen,jordan.chen4485@example.com,Nashville,South,2021-03-09,Silver,Retail Store
C010561,Avery,Smith,avery.smith10561@example.com,Nashville,South,2023-04-12,Platinum,Social
C024578,Drew,Lee,drew.lee24578@example.com,Philadelphia,Northeast,2025-04-08,Silver,Organic
C020327,Casey,Patel,casey.patel20327@example.com,Chicago,Midwest,2021-05-02,,Organic
C021717,Quinn,Turner,quinn.turner21717@example.com,Los Angeles,West,2024-07-08,Silver,Retail Store
C010599,Alex,Davis,alex.davis10599@example.com,Charlotte,South,2021-03-11,Silver,Organic
C001434,Quinn,Adams,quinn.adams1434@example.com,Denver,West,2025-07-18,Gold,Paid Search
C005861,Riley,Adams,riley.adams5861@example.com,Seattle,West,2023-11-30,Gold,Paid Search
C012427,Cameron,Rivera,cameron.rivera12427@example.com,Philadelphia,Northeast,2023-07-14,Silver,Retail Store
C010981,Avery,Garcia,avery.garcia10981@example.com,Nashville,South,2024-05-17,Silver,Referral
C022045,Kai,Johnson,kai.johnson22045@example.com,Portland,West,2025-09-30,Silver,Organic
C027831,Riley,Rivera,riley.rivera27831@example.com,Indianapolis,Midwest,2022-01-10,Platinum,Referral
C023078,Parker,Johnson,parker.johnson23078@example.com,Minneapolis,Midwest,2023-05-15,Gold,Organic
C026377,Riley,Lee,riley.lee26377@example.com,Denver,West,2023-06-20,Gold,Social
C010407,Avery,Patel,avery.patel10407@example.com,Chicago,Midwest,2022-07-30,,Retail Store
C023491,Riley,Garcia,riley.garcia23491@example.com,Minneapolis,Midwest,2024-08-05,,Retail Store
C019567,Sam,Chen,sam.chen19567@example.com,Phoenix,West,2023-02-24,Gold,Social
C011473,Quinn,Adams,quinn.adams11473@example.com,Minneapolis,Midwest,2024-11-01,Silver,Social
C012064,Alex,Garcia,alex.garcia12064@example.com,Los Angeles,West,2025-01-02,,Organic
C008932,Jordan,Brooks,jordan.brooks8932@example.com,Detroit,Midwest,2025-10-15,,Organic
C010969,Emerson,Kim,emerson.kim10969@example.com,Denver,West,2024-09-03,,Organic
C027756,Riley,Adams,riley.adams27756@example.com,Charlotte,South,2023-02-17,,Paid Search
C026848,Avery,Johnson,avery.johnson26848@example.com,Atlanta,South,2021-03-08,,Social
C001611,Parker,Garcia,parker.garcia1611@example.com,Chicago,Midwest,2023-09-22,,Referral
C029237,Parker,Davis,parker.davis29237@example.com,Chicago,Midwest,2021-11-09,Platinum,Retail Store
C016267,Taylor,Brooks,taylor.brooks16267@example.com,Pittsburgh,Northeast,2025-05-19,,Social
C012394,Kai,Turner,kai.turner12394@example.com,Nashville,South,2025-02-16,,Retail Store
C026840,Casey,Smith,casey.smith26840@example.com,Detroit,Midwest,2021-08-20,Silver,Paid Search
C002768,Morgan,Kim,morgan.kim2768@example.com,Seattle,West,2023-10-20,,Retail Store
C012777,Kai,Rivera,kai.rivera12777@example.com,Seattle,West,2025-07-31,Silver,Paid Search
C023177,Riley,Brooks,riley.brooks23177@example.com,Los Angeles,West,2022-06-02,,Organic
C000217,Drew,Adams,drew.adams217@example.com,Charlotte,South,2023-06-21,Gold,Paid Search
C024877,Morgan,Hughes,morgan.hughes24877@example.com,Providence,Northeast,2023-05-08,Silver,Social
C006166,Avery,Kim,avery.kim6166@example.com,Austin,South,2024-08-30,,Organic
C003902,Sam,Kim,sam.kim3902@example.com,Atlanta,South,2023-02-23,,Retail Store
C021232,Morgan,Turner,morgan.turner21232@example.com,Portland,West,2025-07-30,,Retail Store
C024637,Drew,Johnson,drew.johnson24637@example.com,Detroit,Midwest,2025-11-28,,Organic
C010000,Alex,Smith,alex.smith10000@example.com,Detroit,Midwest,2021-05-26,,Referral
C014798,Avery,Johnson,avery.johnson14798@example.com,Indianapolis,Midwest,2021-01-20,Platinum,Referral
C006088,Avery,Hughes,avery.hughes6088@example.com,Nashville,South,2021-04-25,Gold,Social
C014460,Drew,Adams,drew.adams14460@example.com,Denver,West,2021-05-02,,Referral
C002857,Quinn,Martinez,quinn.martinez2857@example.com,Atlanta,South,2021-05-09,Silver,Social
C018218,Cameron,Patel,cameron.patel18218@example.com,,South,2023-04-04,Silver,Retail Store
C017042,Casey,Garcia,casey.garcia17042@example.com,Pittsburgh,Northeast,2022-02-06,Silver,Retail Store
C012415,Casey,Patel,casey.patel12415@example.com,Dallas,South,2025-04-20,Silver,Referral
C009673,Emerson,Smith,emerson.smith9673@example.com,Pittsburgh,Northeast,2023-06-09,,Retail Store
C000517,Riley,Rivera,riley.rivera517@example.com,Indianapolis,Midwest,2023-06-04,,Paid Search
C011624,Jordan,Hughes,jordan.hughes11624@example.com,Atlanta,South,2021-10-11,,Retail Store
C008282,Alex,Brooks,alex.brooks8282@example.com,Columbus,Midwest,2024-11-08,,Retail Store
C020257,Cameron,Hughes,cameron.hughes20257@example.com,Columbus,Midwest,2021-04-23,,Paid Search
C012079,Quinn,Hughes,quinn.hughes12079@example.com,Seattle,West,2021-12-04,,Referral
C017735,Taylor,Smith,taylor.smith17735@example.com,Phoenix,West,2024-04-27,Silver,Organic
C002158,Avery,Brooks,avery.brooks2158@example.com,Dallas,South,2023-04-27,,Referral
C028082,Avery,Johnson,avery.johnson28082@example.com,Charlotte,South,2024-09-14,,Paid Search
C010727,Sam,Chen,sam.chen10727@example.com,New York,Northeast,2023-03-13,,Referral
C029031,Avery,Kim,avery.kim29031@example.com,Philadelphia,Northeast,2021-06-28,Gold,Organic
C003097,Avery,Kim,avery.kim3097@example.com,Indianapolis,Midwest,2021-02-18,,Organic
C022754,Casey,Kim,casey.kim22754@example.com,Austin,South,2024-01-10,Gold,Organic
C003109,Quinn,Johnson,quinn.johnson3109@example.com,Los Angeles,West,2025-07-06,,Social
C010277,Morgan,Johnson,morgan.johnson10277@example.com,Nashville,South,2021-03-03,,Organic
C021882,Emerson,Chen,emerson.chen21882@example.com,Phoenix,West,2022-03-13,Gold,Retail Store
C006428,Taylor,Martinez,taylor.martinez6428@example.com,Columbus,Midwest,2021-05-17,,Organic
C009253,Parker,Adams,parker.adams9253@example.com,Philadelphia,Northeast,2022-11-20,,Social
C002407,Emerson,Chen,emerson.chen2407@example.com,Detroit,Midwest,2025-05-24,Silver,Social
C025039,Jordan,Patel,jordan.patel25039@example.com,Philadelphia,Northeast,2025-10-08,,Social
C014643,Taylor,Rivera,taylor.rivera14643@example.com,Los Angeles,West,2023-07-13,,Social
C024744,Cameron,Johnson,cameron.johnson24744@example.com,Portland,West,2024-02-16,,Organic
C018525,Cameron,Chen,cameron.chen18525@example.com,Nashville,South,2022-05-10,,Retail Store
C013421,Cameron,Johnson,cameron.johnson13421@example.com,Seattle,West,2021-08-03,Silver,Paid Search
C003399,Morgan,Martinez,morgan.martinez3399@example.com,Columbus,Midwest,2023-02-01,,Retail Store
C008944,Cameron,Adams,cameron.adams8944@example.com,Indianapolis,Midwest,2024-01-04,Gold,Referral
C027173,Sam,Chen,sam.chen27173@example.com,Atlanta,South,2021-01-20,,Social
C006940,Alex,Rivera,alex.rivera6940@example.com,Indianapolis,Midwest,2021-12-11,Silver,Organic
C027316,Alex,Smith,alex.smith27316@example.com,Phoenix,West,2023-03-03,,Organic
C028315,Alex,Garcia,alex.garcia28315@example.com,Austin,South,2021-12-03,,Organic
C027775,Sam,Martinez,sam.martinez27775@example.com,Charlotte,South,2024-10-03,,Paid Search
C009817,Riley,Kim,riley.kim9817@example.com,Providence,Northeast,2022-11-18,Silver,Social
C016140,Morgan,Garcia,morgan.garcia16140@example.com,Boston,Northeast,2025-09-10,,Social
C009419,Avery,Brooks,avery.brooks9419@example.com,Los Angeles,West,2025-09-11,,Retail Store
C012316,Emerson,Lee,emerson.lee12316@example.com,New York,Northeast,2025-08-28,Silver,Retail Store
C002519,Riley,Turner,riley.turner2519@example.com,Seattle,West,2023-10-23,,Social
C029752,Cameron,Martinez,cameron.martinez29752@example.com,Seattle,West,2024-05-05,,Referral
C016602,Casey,Garcia,casey.garcia16602@example.com,Charlotte,South,2021-10-23,Silver,Retail Store
C017593,Sam,Rivera,sam.rivera17593@example.com,Atlanta,South,2023-06-08,,Organic
C005101,Jordan,Johnson,jordan.johnson5101@example.com,Columbus,Midwest,2023-11-17,Silver,Retail Store
C009843,Riley,Davis,riley.davis9843@example.com,Philadelphia,Northeast,2021-02-02,,Organic
C017188,Jordan,Adams,jordan.adams17188@example.com,Phoenix,West,2025-05-04,,Social
C007278,Kai,Davis,kai.davis7278@example.com,Providence,Northeast,2023-11-08,,Retail Store
C018773,Morgan,Smith,morgan.smith18773@example.com,Atlanta,South,2022-06-20,Silver,Referral
C010079,Riley,Turner,riley.turner10079@example.com,Providence,Northeast,2025-10-16,,Social
C021771,Avery,Rivera,avery.rivera21771@example.com,Los Angeles,West,2022-12-06,,Organic
C026444,Taylor,Adams,taylor.adams26444@example.com,Charlotte,South,2024-10-01,,Organic
C009893,Casey,Brooks,casey.brooks9893@example.com,Indianapolis,Midwest,2025-04-28,,Organic
C006329,Alex,Johnson,alex.johnson6329@example.com,Chicago,Midwest,2025-10-09,,Paid Search
C010046,Cameron,Martinez,cameron.martinez10046@example.com,Phoenix,West,2024-04-17,Gold,Paid Search
C026120,Cameron,Johnson,cameron.johnson26120@example.com,Philadelphia,Northeast,2021-01-12,,Paid Search
C014330,Taylor,Brooks,taylor.brooks14330@example.com,Philadelphia,Northeast,2021-08-03,Gold,Retail Store
C026756,Cameron,Rivera,cameron.rivera26756@example.com,Austin,South,2021-05-02,Platinum,Paid Search
C011847,Drew,Turner,drew.turner11847@example.com,Charlotte,South,2024-06-18,Silver,Paid Search
C016587,Taylor,Patel,taylor.patel16587@example.com,Phoenix,West,2024-05-14,Platinum,Retail Store
C017551,Avery,Lee,avery.lee17551@example.com,Denver,West,2024-05-24,Silver,Paid Search
C021265,Sam,Chen,sam.chen21265@example.com,Portland,West,2023-02-11,,Paid Search
C015092,Kai,Johnson,kai.johnson15092@example.com,Philadelphia,Northeast,2021-02-27,Gold,Referral
C023481,Riley,Kim,riley.kim23481@example.com,New York,Northeast,2023-01-07,,Retail Store
C018394,Emerson,Patel,emerson.patel18394@example.com,Pittsburgh,Northeast,2021-04-10,,Paid Search
C022277,Morgan,Brooks,morgan.brooks22277@example.com,Boston,Northeast,2022-08-13,,Paid Search
C010400,Emerson,Hughes,emerson.hughes10400@example.com,Atlanta,South,2022-05-17,,Organic
C008165,Kai,Chen,kai.chen8165@example.com,Atlanta,South,2021-05-02,Silver,Retail Store
C022501,Alex,Lee,alex.lee22501@example.com,Pittsburgh,Northeast,2022-01-07,,Organic
C010884,Emerson,Davis,emerson.davis10884@example.com,Detroit,Midwest,2021-11-11,Silver,Retail Store
C023087,Quinn,Brooks,quinn.brooks23087@example.com,Phoenix,West,2022-03-05,,Social
C024673,Parker,Adams,parker.adams24673@example.com,Austin,South,2021-04-19,,Paid Search
C013721,Kai,Davis,kai.davis13721@example.com,Austin,South,2021-03-19,Silver,Referral
C017847,Quinn,Garcia,quinn.garcia17847@example.com,Boston,Northeast,2024-11-15,,Organic
C003383,Alex,Johnson,alex.johnson3383@example.com,Minneapolis,Midwest,2022-09-06,Gold,Retail Store
C009846,Parker,Chen,parker.chen9846@example.com,Minneapolis,Midwest,2021-01-26,,Paid Search
C018833,Quinn,Martinez,quinn.martinez18833@example.com,Providence,Northeast,2024-05-19,,Social
